churn,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_transaction_amount,total_transaction_count,total_ct_chng_q4_q1,avg_utilization_ratio,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_1,naive_bayes_classifier_attrition_flag_card_category_contacts_count_12_mon_dependent_count_education_level_months_inactive_12_mon_2,digital_engagement_score
0,39,F,4,High School,Married,Less than $40K,Blue,36,2,2,1,3600.0,2072,1528.0,0.94,14137,116,0.966,0.576,6.9982e-05,0.99993,79.96780026746835
0,46,M,4,College,Single,$120K +,Blue,36,1,2,2,34516.0,585,33931.0,0.802,14319,96,0.655,0.017,0.00011605,0.99988,73.2658733433076
1,50,M,3,High School,Married,$80K - $120K,Silver,36,5,3,3,34516.0,2292,32224.0,0.876,8045,71,0.868,0.066,0.99639,0.00361254,47.30163283352976
0,45,F,2,Uneducated,Married,Less than $40K,Blue,27,1,2,2,2490.0,1059,1431.0,0.715,12257,101,0.772,0.425,0.00011703,0.99988,69.48663748075333
1,56,M,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1,33870.0,0,33870.0,0.872,7661,61,0.525,0.0,0.98513,0.01487,42.665774327086694
1,50,M,2,Uneducated,Unknown,$120K +,Blue,38,6,2,1,34516.0,397,34119.0,0.914,7454,81,0.841,0.012,0.98603,0.01397,49.30007519628098
0,30,M,0,Unknown,Single,$60K - $80K,Blue,20,1,3,3,23760.0,1349,22411.0,0.961,13124,103,0.746,0.057,0.00028535,0.99971,72.55133352742173
1,53,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,6,4005.0,0,4005.0,0.896,7022,75,0.667,0.0,0.99939,0.00060765,45.97322358516563
1,60,M,0,College,Married,$80K - $120K,Blue,50,1,4,2,29239.0,0,29239.0,1.057,8169,65,0.585,0.0,0.99452,0.00548,45.47878468486842
1,41,M,4,Graduate,Single,$80K - $120K,Silver,29,2,3,6,34516.0,0,34516.0,0.434,3526,53,0.828,0.0,0.99933,0.00067247,28.60272699390801
0,42,F,3,Graduate,Single,Less than $40K,Blue,32,2,2,3,3391.0,1359,2032.0,0.662,13212,107,0.646,0.401,0.00019864,0.9998,74.22822616176697
1,31,F,0,Graduate,Single,Less than $40K,Blue,21,4,2,3,4598.0,0,4598.0,0.439,6317,77,0.833,0.0,0.99395,0.00605,44.78559329554318
1,51,M,4,Graduate,Single,$80K - $120K,Silver,42,6,4,2,34516.0,230,34286.0,1.004,8629,65,0.548,0.007,0.99517,0.00483011,46.72310409625124
1,45,M,5,Uneducated,Married,$80K - $120K,Blue,34,2,3,3,3435.0,2517,918.0,0.332,5567,51,0.545,0.733,0.9969,0.00310348,33.404293660937945
0,55,M,2,Uneducated,Single,$60K - $80K,Blue,36,2,1,1,17540.0,1337,16203.0,0.734,14244,96,0.6,0.076,3.415e-05,0.99997,73.06299517840824
0,51,M,3,Doctorate,Single,$80K - $120K,Blue,38,2,3,2,31346.0,1318,30028.0,0.862,13303,92,0.804,0.042,0.00027008,0.99973,69.07870154860747
0,28,M,0,Uneducated,Single,Less than $40K,Blue,20,1,1,3,4342.0,893,3449.0,0.878,17064,116,0.758,0.206,8.1736e-05,0.99992,87.88545878294119
0,44,F,5,Graduate,Divorced,Less than $40K,Blue,38,2,1,3,3842.0,2459,1383.0,0.691,13598,119,0.725,0.64,9.5638e-05,0.9999,79.588919213039
0,51,F,2,Graduate,Single,$40K - $60K,Blue,36,1,1,1,3785.0,1329,2456.0,0.864,15209,104,0.891,0.351,3.3214e-05,0.99997,78.55105874184012
0,48,M,5,College,Married,Less than $40K,Blue,39,2,3,1,6797.0,2239,4558.0,0.922,16171,112,0.778,0.329,0.00010888,0.99989,84.03100717867602
0,44,M,4,Graduate,Single,$60K - $80K,Blue,39,2,2,3,9682.0,1727,7955.0,0.88,14991,95,0.9,0.178,0.00020077,0.9998,74.72394947059016
1,40,F,3,Graduate,Single,Less than $40K,Blue,30,4,3,2,3319.0,0,3319.0,0.262,4840,44,0.375,0.0,0.99467,0.00533,28.919742371002567
0,34,M,4,Unknown,Single,Less than $40K,Blue,23,1,3,2,7664.0,1785,5879.0,0.947,15077,126,0.8,0.233,0.00020735,0.99979,86.10766223636543
0,47,M,3,Graduate,Single,$60K - $80K,Silver,36,1,1,2,30498.0,1990,28508.0,0.839,16202,120,0.791,0.065,5.164e-05,0.99995,86.99256132856104
0,50,F,2,High School,Married,Unknown,Blue,40,2,3,2,19962.0,0,19962.0,0.984,14703,119,0.859,0.0,0.00017486,0.99983,82.57799084255643
1,61,M,0,College,Single,$80K - $120K,Blue,50,2,4,3,21398.0,0,21398.0,0.695,3119,53,0.767,0.0,0.99673,0.00326683,27.50177481905408
1,56,F,2,Unknown,Married,Less than $40K,Blue,48,2,4,2,4746.0,0,4746.0,0.862,7154,66,1.062,0.0,0.99583,0.00416681,43.09287908344608
0,46,M,3,Graduate,Divorced,$80K - $120K,Blue,36,2,2,1,20434.0,1504,18930.0,0.725,13280,106,0.656,0.074,7.1226e-05,0.99993,74.05245680105992
0,49,M,5,Graduate,Married,$60K - $80K,Silver,38,1,1,2,29531.0,2088,27443.0,0.843,15039,120,0.69,0.071,5.1378e-05,0.99995,83.84659725152144
0,56,M,1,Uneducated,Divorced,$120K +,Blue,36,1,1,2,3730.0,0,3730.0,0.732,13997,102,0.619,0.0,5.3155e-05,0.99995,74.5531231366346
0,41,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,1,3,10688.0,653,10035.0,0.682,13866,98,0.508,0.061,0.000109,0.99989,72.75991368774706
1,56,F,5,Unknown,Single,Less than $40K,Blue,36,6,3,5,4668.0,2517,2151.0,1.062,8331,63,0.853,0.539,0.99901,0.00098535,45.19757706061941
0,35,M,3,Unknown,Single,$40K - $60K,Gold,19,1,1,3,22725.0,808,21917.0,0.779,13847,120,0.875,0.036,0.00012173,0.99988,80.62218695072075
0,40,M,3,Unknown,Single,$40K - $60K,Blue,36,1,3,1,8155.0,1178,6977.0,0.829,14955,102,0.925,0.144,0.00012373,0.99988,77.14455356294924
0,41,F,3,Doctorate,Married,$40K - $60K,Silver,33,1,1,2,18266.0,822,17444.0,0.875,14615,124,0.797,0.045,7.4729e-05,0.99993,84.13850828015363
0,46,M,4,Uneducated,Single,$80K - $120K,Blue,36,1,2,3,10492.0,1094,9398.0,0.915,13764,104,0.733,0.104,0.00020643,0.99979,74.64227276477887
0,56,F,2,High School,Married,$40K - $60K,Blue,49,1,3,3,6380.0,2517,3863.0,0.706,13945,97,1.064,0.395,0.00029408,0.99971,72.61389979122524
0,37,F,5,Unknown,Married,$40K - $60K,Silver,36,1,1,2,19055.0,2517,16538.0,0.915,15091,124,0.676,0.132,5.6474e-05,0.99994,85.42610836671498
0,51,M,2,College,Single,$120K +,Blue,36,2,2,2,3477.0,752,2725.0,0.703,13627,120,0.739,0.216,0.00011066,0.99989,80.02707766701592
0,36,F,1,Uneducated,Single,Less than $40K,Blue,32,2,3,2,3277.0,0,3277.0,0.84,14252,127,0.649,0.0,0.0001736,0.99983,84.23571465268816
0,49,M,4,Post-Graduate,Married,$120K +,Silver,41,2,3,2,34516.0,0,34516.0,0.663,13376,129,0.72,0.0,0.00020056,0.9998,82.58552214709513
0,35,F,2,Unknown,Married,Less than $40K,Blue,22,1,1,1,3616.0,1155,2461.0,0.727,15391,94,0.593,0.319,3.6508e-05,0.99996,75.44625411983765
0,46,F,4,Unknown,Single,Less than $40K,Blue,36,2,1,2,3973.0,0,3973.0,0.89,13740,131,0.819,0.0,6.3492e-05,0.99994,84.28958196783842
0,45,F,3,Graduate,Unknown,$40K - $60K,Blue,35,2,3,2,4318.0,2359,1959.0,0.993,12867,118,0.573,0.546,0.00018665,0.99981,77.25182113560396
0,48,F,2,High School,Unknown,Unknown,Blue,31,2,2,1,7660.0,764,6896.0,0.877,14844,100,0.695,0.1,6.6728e-05,0.99993,76.12486941846652
0,46,F,3,Graduate,Divorced,Unknown,Blue,36,1,3,2,3515.0,0,3515.0,0.876,15079,116,0.841,0.0,0.00018665,0.99981,82.51595001860447
0,36,F,0,Unknown,Married,Less than $40K,Silver,19,1,2,3,13313.0,0,13313.0,1.08,15549,121,0.833,0.0,0.00016316,0.99984,85.585881003053
1,30,F,1,College,Single,Less than $40K,Blue,36,4,3,6,4541.0,0,4541.0,0.976,7996,80,0.778,0.0,0.9993,0.00069828,50.40649583773794
0,49,F,1,Graduate,Married,Less than $40K,Blue,44,2,1,1,8284.0,797,7487.0,0.824,13092,102,0.569,0.096,3.1176e-05,0.99997,72.10505994684884
1,31,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,2,2,3768.0,0,3768.0,0.799,6639,71,1.152,0.0,0.99137,0.00863,43.498343502216194
0,35,M,3,High School,Married,$40K - $60K,Blue,27,1,2,3,14382.0,1950,12432.0,0.578,12941,131,0.819,0.136,0.00019311,0.99981,82.12825325111044
0,54,F,1,High School,Single,Unknown,Blue,36,2,2,3,10798.0,1378,9420.0,0.631,13681,105,0.81,0.128,0.00017468,0.99983,74.77746649250605
0,49,M,3,Graduate,Single,$40K - $60K,Gold,36,2,2,2,23981.0,1408,22573.0,0.844,14455,96,0.846,0.059,0.00013607,0.99986,73.63375908232514
0,40,M,3,Graduate,Married,$60K - $80K,Blue,23,1,3,1,22729.0,1581,21148.0,1.025,13672,110,0.746,0.07,0.00011256,0.99989,76.55168226379728
0,41,F,2,High School,Single,Unknown,Blue,30,2,2,1,27670.0,0,27670.0,0.645,13854,124,0.797,0.0,6.6728e-05,0.99993,82.07997116697466
0,37,F,4,Uneducated,Married,Less than $40K,Blue,26,2,1,2,3423.0,647,2776.0,0.73,14308,124,0.722,0.189,5.9391e-05,0.99994,83.30806032516553
0,46,F,4,Unknown,Single,Unknown,Silver,34,1,2,3,33874.0,1473,32401.0,0.803,13753,98,0.849,0.043,0.0001994,0.9998,72.45424391929866
0,61,F,0,High School,Married,Less than $40K,Blue,36,2,1,3,3175.0,1116,2059.0,0.978,14071,101,0.683,0.351,7.7279e-05,0.99992,74.39358402911948
1,45,M,3,Graduate,Married,$40K - $60K,Blue,40,1,4,3,7979.0,0,7979.0,0.465,5056,63,0.853,0.0,0.99737,0.0026282,36.33856386001349
0,41,M,2,Unknown,Single,$80K - $120K,Blue,28,1,2,3,13679.0,2267,11412.0,1.232,15180,103,0.689,0.166,0.00021042,0.99979,78.1129002878632
0,47,F,2,Uneducated,Unknown,Less than $40K,Silver,36,1,3,2,14767.0,948,13819.0,0.999,13090,104,0.625,0.064,0.00016711,0.99983,72.81907432288317
1,44,M,2,Uneducated,Single,$80K - $120K,Silver,36,2,3,3,34516.0,569,33947.0,0.919,8570,68,0.789,0.016,0.99646,0.00354449,47.642643297177884
1,61,M,0,Unknown,Single,$120K +,Blue,46,6,3,3,4650.0,1162,3488.0,0.82,7976,74,1.056,0.25,0.99651,0.0034913,48.19412161246982
0,45,F,2,Graduate,Married,$40K - $60K,Blue,40,1,3,3,3592.0,865,2727.0,0.663,12777,95,0.727,0.241,0.00030251,0.9997,68.73498604276068
0,31,M,0,High School,Married,$60K - $80K,Silver,24,1,1,3,32535.0,1722,30813.0,0.856,15738,116,0.657,0.053,6.9827e-05,0.99993,84.29857282752029
0,42,M,2,Unknown,Single,$120K +,Blue,35,2,1,3,3214.0,1471,1743.0,0.933,14557,114,0.652,0.458,0.00010183,0.9999,80.38449353047318
1,32,M,1,High School,Single,$40K - $60K,Blue,36,6,3,2,4819.0,2134,2685.0,0.834,9330,64,0.882,0.443,0.99395,0.00605,48.25962644729488
0,42,M,2,Graduate,Married,$80K - $120K,Blue,31,2,3,1,16433.0,0,16433.0,0.791,13678,125,0.736,0.0,0.00010848,0.99989,81.96359597022663
0,49,M,4,Unknown,Married,$80K - $120K,Blue,44,2,3,3,12174.0,1361,10813.0,1.048,14743,121,0.729,0.112,0.00034872,0.99965,83.4056169909344
0,52,F,3,Graduate,Married,Less than $40K,Blue,40,2,2,1,9230.0,1518,7712.0,0.774,14082,99,0.833,0.164,7.1226e-05,0.99993,73.70391503287308
0,39,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,2,2,3,6867.0,776,6091.0,0.715,14119,97,0.764,0.113,0.00023373,0.99977,73.08457713379177
0,51,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,32668.0,0.775,14149,103,0.689,0.054,0.00013371,0.99987,75.32400178104648
0,52,M,2,High School,Married,$80K - $120K,Blue,36,2,3,1,18046.0,0,18046.0,0.819,13758,104,0.677,0.0,0.00010545,0.99989,74.62604251158692
0,40,M,3,Graduate,Single,$40K - $60K,Blue,27,2,2,3,7680.0,1589,6091.0,0.688,13617,105,0.721,0.207,0.00019864,0.9998,74.60434379179193
0,38,F,2,Uneducated,Married,Less than $40K,Blue,36,2,3,2,7825.0,0,7825.0,0.724,14326,100,0.786,0.0,0.00018494,0.99982,74.72365755956152
0,41,M,5,College,Married,$60K - $80K,Blue,31,1,3,2,5002.0,1945,3057.0,1.035,16161,109,0.787,0.389,0.00018054,0.99982,82.92482006604196
0,27,M,0,College,Unknown,$80K - $120K,Silver,19,1,1,3,34516.0,1131,33385.0,0.715,14716,112,0.75,0.033,6.9833e-05,0.99993,80.09517077962819
0,50,F,3,Graduate,Married,$40K - $60K,Blue,41,2,3,1,4755.0,0,4755.0,0.776,15999,109,0.73,0.0,0.00011256,0.99989,82.4866032298593
0,58,M,1,Uneducated,Single,$80K - $120K,Blue,40,1,3,0,22104.0,1783,20321.0,0.805,13830,112,0.806,0.081,6.4038e-05,0.99994,77.69850339161694
0,53,M,2,Post-Graduate,Single,$60K - $80K,Silver,47,1,3,3,29038.0,2295,26743.0,0.657,12025,103,0.807,0.079,0.00032162,0.99968,69.57849215109626
1,40,M,3,High School,Single,$80K - $120K,Blue,36,2,3,2,4620.0,0,4620.0,0.654,6644,61,0.694,0.0,0.99452,0.00548,39.914746411051205
0,58,M,1,High School,Married,$80K - $120K,Blue,50,1,1,3,34516.0,1341,33175.0,0.812,13988,127,0.789,0.039,8.453e-05,0.99992,83.52158351224236
0,41,F,3,Graduate,Single,Less than $40K,Silver,30,2,1,1,11463.0,0,11463.0,0.908,14511,105,0.721,0.0,3.1141e-05,0.99997,77.02265151739245
1,59,M,2,Graduate,Single,$60K - $80K,Blue,50,2,4,2,6224.0,0,6224.0,0.801,8291,69,1.029,0.0,0.99542,0.00457826,47.24764875396804
0,53,M,1,Unknown,Married,$120K +,Blue,36,2,3,3,19252.0,751,18501.0,0.814,14074,112,0.623,0.039,0.00031211,0.99969,78.35853368808957
0,53,M,1,Graduate,Single,$80K - $120K,Blue,47,1,1,2,34516.0,1583,32933.0,0.631,12906,100,0.639,0.046,5.1697e-05,0.99995,70.88249763746674
0,31,M,1,Unknown,Single,$40K - $60K,Blue,20,1,2,3,3232.0,1564,1668.0,0.969,13142,112,0.75,0.484,0.00019751,0.9998,75.83743435894003
0,44,M,2,Uneducated,Married,$120K +,Platinum,36,2,1,3,34516.0,1421,33095.0,0.744,14465,114,0.754,0.041,0.00016547,0.99983,80.13562964819661
1,47,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981.0,0,23981.0,0.196,4536,61,0.605,0.0,0.99735,0.0026529,34.212517456279514
0,47,F,2,College,Single,Less than $40K,Blue,40,2,2,2,4822.0,1882,2940.0,0.833,13816,121,0.891,0.39,0.00011066,0.99989,80.89804287277818
0,46,M,2,Graduate,Unknown,$120K +,Silver,39,2,2,3,34516.0,1381,33135.0,0.949,14696,114,0.966,0.04,0.00017297,0.99983,80.76049439608668
0,53,F,2,Graduate,Married,Less than $40K,Silver,45,1,2,1,12100.0,1350,10750.0,0.854,13138,115,0.667,0.112,6.2021e-05,0.99994,76.90575088079288
0,40,M,3,Unknown,Divorced,$60K - $80K,Blue,24,2,3,3,20466.0,1138,19328.0,0.868,15121,97,0.54,0.056,0.00034503,0.99965,75.7950294168474
0,42,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,1,17887.0,1821,16066.0,0.687,14544,116,1.148,0.102,0.00011256,0.99989,81.06875244232228
1,33,M,3,Graduate,Married,$60K - $80K,Blue,15,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0,0.98971,0.01029,51.92707984661826
0,45,F,2,Unknown,Single,Less than $40K,Silver,36,2,2,3,13026.0,789,12237.0,0.74,14747,100,0.724,0.061,0.00019013,0.99981,75.86248032519667
0,61,F,1,Graduate,Unknown,$40K - $60K,Silver,48,2,3,3,15698.0,2000,13698.0,0.749,12980,82,0.64,0.127,0.00025657,0.99974,64.60785061628256
0,31,M,1,Unknown,Married,$40K - $60K,Blue,36,1,3,3,5590.0,875,4715.0,0.86,14643,127,0.764,0.157,0.00031211,0.99969,85.29338615236355
0,47,M,2,Post-Graduate,Single,$60K - $80K,Blue,39,1,3,2,17575.0,618,16957.0,0.917,15473,128,0.684,0.035,0.00021165,0.99979,87.89828340746575
0,46,M,2,Graduate,Married,$80K - $120K,Blue,39,1,1,1,29528.0,1769,27759.0,0.771,14428,119,0.7,0.06,3.3214e-05,0.99997,81.83410423792539
0,54,M,2,Post-Graduate,Married,$60K - $80K,Platinum,42,1,3,1,34516.0,1996,32520.0,0.988,15033,114,0.81,0.058,0.00022173,0.99978,81.67209361703452
0,60,F,0,High School,Married,Less than $40K,Blue,36,1,1,3,4147.0,2262,1885.0,0.565,14624,111,0.79,0.545,7.7279e-05,0.99992,79.4865946671358
1,55,F,2,Graduate,Married,Unknown,Blue,36,5,3,2,12494.0,0,12494.0,0.576,7026,69,0.917,0.0,0.99447,0.00553,43.825770372665296
1,32,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,32824.0,0.983,7486,64,0.73,0.049,0.99549,0.00451271,43.27152863296898
0,49,F,1,Unknown,Married,Less than $40K,Silver,40,2,3,2,13411.0,1736,11675.0,0.841,12493,113,0.738,0.129,0.00016768,0.99983,74.44157420222662
0,41,M,3,Unknown,Married,$120K +,Blue,33,2,4,3,34516.0,638,33878.0,0.724,13085,139,0.675,0.018,0.00041696,0.99958,85.39547716944385
0,45,M,2,College,Married,$60K - $80K,Blue,34,1,1,2,17646.0,1396,16250.0,0.851,15527,106,0.893,0.079,5.3547e-05,0.99995,80.13068662144511
0,45,M,3,Uneducated,Single,$60K - $80K,Blue,36,2,2,1,11121.0,1296,9825.0,0.789,13814,81,1.025,0.117,7.3235e-05,0.99993,66.50414357974776
1,30,M,0,College,Single,$60K - $80K,Blue,24,6,2,2,4109.0,0,4109.0,0.949,8642,77,0.481,0.0,0.98958,0.01042,51.074816407423725
0,44,M,2,High School,Married,$120K +,Blue,31,2,1,3,6176.0,905,5271.0,0.805,15102,95,0.792,0.147,9.0056e-05,0.99991,75.02420915464123
0,40,F,5,Graduate,Unknown,Less than $40K,Blue,36,2,2,3,4512.0,1172,3340.0,0.706,14414,98,0.815,0.26,0.00019764,0.9998,74.24227681261179
0,31,M,0,Graduate,Married,$80K - $120K,Blue,36,2,3,3,32791.0,1607,31184.0,0.752,13177,106,0.738,0.049,0.0002596,0.99974,73.77383745459811
0,40,F,3,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4772.0,2004,2768.0,0.696,14748,118,0.761,0.42,0.00032275,0.99968,82.34000551128022
0,56,M,1,Unknown,Unknown,$60K - $80K,Blue,43,2,2,3,10602.0,1083,9519.0,0.656,14084,91,0.75,0.102,0.00019751,0.9998,70.83162727554378
1,47,M,4,Unknown,Unknown,$80K - $120K,Blue,42,1,4,1,7953.0,0,7953.0,1.031,8670,74,0.574,0.0,0.99343,0.00657,50.07142089833868
1,29,M,0,Post-Graduate,Divorced,$60K - $80K,Blue,15,2,1,3,8022.0,0,8022.0,0.381,5660,59,0.735,0.0,0.98942,0.01058,36.53356042713979
0,38,M,3,High School,Single,$120K +,Blue,27,2,4,1,34516.0,0,34516.0,0.919,13781,106,0.797,0.0,0.00013224,0.99987,75.40768294258771
0,56,F,2,Unknown,Married,Less than $40K,Blue,48,1,2,3,9092.0,1363,7729.0,0.83,14779,94,0.843,0.15,0.00021042,0.99979,73.79076829425877
1,53,F,1,Graduate,Single,Less than $40K,Blue,44,1,3,2,5541.0,2517,3024.0,0.879,9195,73,0.825,0.454,0.99411,0.00589,51.13185582241846
0,56,M,0,Doctorate,Single,$80K - $120K,Blue,47,2,1,2,7204.0,0,7204.0,0.803,14042,113,0.766,0.0,6.8395e-05,0.99993,78.63168456794834
0,27,F,0,Graduate,Unknown,Less than $40K,Blue,36,1,1,2,4548.0,1450,3098.0,0.844,14330,131,0.638,0.319,4.7263e-05,0.99995,85.88555686504681
0,38,F,2,Graduate,Single,Less than $40K,Blue,26,1,2,1,3860.0,1175,2685.0,0.734,14474,118,0.71,0.304,6.864e-05,0.99993,81.59882394884785
0,48,M,2,High School,Married,Less than $40K,Silver,36,2,2,2,14581.0,2517,12064.0,0.776,17628,109,0.817,0.173,9.9979e-05,0.9999,86.89311697147369
0,44,F,3,High School,Single,Less than $40K,Blue,34,2,2,2,3084.0,0,3084.0,0.861,12739,96,0.882,0.0,0.00011482,0.99989,68.9919066694275
0,49,M,4,Uneducated,Unknown,$60K - $80K,Blue,44,1,3,2,12375.0,2263,10112.0,1.044,14500,106,0.582,0.183,0.00019396,0.99981,77.35260828342302
0,36,M,2,College,Married,$40K - $60K,Gold,23,1,1,3,23981.0,0,23981.0,0.827,15236,120,0.875,0.0,0.00010376,0.9999,84.37949056465712
0,30,M,0,College,Married,$60K - $80K,Blue,25,2,3,1,19534.0,0,19534.0,0.616,15634,118,0.639,0.0,9.0501e-05,0.99991,84.73667289929148
1,42,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,22993.0,0,22993.0,1.004,7867,75,0.786,0.0,0.99452,0.00548,48.25898424303189
0,51,M,2,Unknown,Single,$120K +,Silver,31,2,2,2,34516.0,585,33931.0,0.875,13534,104,0.825,0.017,0.00011304,0.99989,74.02011305908746
0,59,M,1,Unknown,Single,$40K - $60K,Silver,51,2,2,1,15164.0,1071,14093.0,0.9,13062,103,0.717,0.071,6.3989e-05,0.99994,72.38362091110491
0,45,M,4,Graduate,Married,Less than $40K,Blue,36,1,2,3,7231.0,1047,6184.0,0.947,15571,115,0.797,0.145,0.00020077,0.9998,83.48711855012851
0,56,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,34516.0,2022,32494.0,0.761,13633,116,0.785,0.059,6.1692e-05,0.99994,78.60445899934456
0,31,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,34516.0,1780,32736.0,0.839,14185,98,0.69,0.052,0.00016253,0.99984,73.62282214911905
0,48,F,3,Graduate,Single,$40K - $60K,Blue,42,1,2,3,9215.0,639,8576.0,0.646,13345,114,0.754,0.069,0.00019864,0.9998,77.10598238569932
0,32,M,2,Graduate,Married,$80K - $120K,Blue,36,2,1,2,25438.0,1907,23531.0,0.741,16485,104,0.793,0.075,5.5077e-05,0.99994,82.00269258732811
0,46,F,3,High School,Single,Less than $40K,Blue,36,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0,0.00011482,0.99989,79.60049835050809
0,52,F,2,High School,Single,Less than $40K,Blue,36,1,2,3,3029.0,2267,762.0,0.842,14934,113,0.823,0.748,0.0001861,0.99981,81.04458220915153
1,30,F,0,Graduate,Divorced,Less than $40K,Blue,18,5,1,1,4203.0,996,3207.0,0.705,7292,68,0.7,0.237,0.9661,0.0339,44.185599367292575
0,48,M,4,High School,Married,$80K - $120K,Blue,36,1,1,2,21526.0,1320,20206.0,0.762,14441,105,0.875,0.061,5.6153e-05,0.99994,76.83329856348637
1,55,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207.0,0,12207.0,0.319,5838,74,1.056,0.0,0.99636,0.00364408,42.41074139173837
0,39,F,2,Graduate,Single,Unknown,Silver,35,1,3,3,32089.0,1971,30118.0,0.671,13796,121,0.833,0.061,0.00027334,0.99973,80.843942028805
0,43,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,2,3541.0,1042,2499.0,0.774,14511,123,0.708,0.294,0.00012982,0.99987,83.49747166127734
0,43,M,4,High School,Married,$40K - $60K,Blue,32,2,2,2,7139.0,1512,5627.0,1.106,14802,112,0.75,0.212,0.00011604,0.99988,80.32780440871281
0,47,F,3,Unknown,Married,Less than $40K,Blue,42,1,2,3,3669.0,2517,1152.0,0.83,13931,112,0.836,0.686,0.00021834,0.99978,77.97171265368142
1,57,M,3,Unknown,Single,$60K - $80K,Blue,51,1,6,1,5859.0,0,5859.0,0.914,8004,82,0.708,0.0,0.98987,0.01013,51.14756063575887
0,53,M,2,Unknown,Divorced,$80K - $120K,Blue,48,2,1,2,15594.0,1590,14004.0,0.679,13016,118,0.616,0.102,6.054e-05,0.99994,77.65487242320404
0,48,M,3,Graduate,Married,$120K +,Gold,36,1,4,2,34516.0,1823,32693.0,1.062,15552,108,0.831,0.053,0.00025987,0.99974,80.91773713684323
0,50,F,2,High School,Single,Less than $40K,Blue,41,2,3,2,6704.0,0,6704.0,0.856,12576,103,0.776,0.0,0.00017486,0.99983,71.06897040255697
0,53,M,3,Uneducated,Married,$60K - $80K,Silver,38,1,3,2,32417.0,871,31546.0,0.911,14381,121,0.862,0.027,0.0001734,0.99983,82.4263917150201
0,48,M,1,Graduate,Single,$80K - $120K,Blue,36,1,3,1,2754.0,2152,602.0,0.821,13991,125,0.761,0.781,0.00010182,0.9999,82.81027417840667
1,41,M,3,Unknown,Married,$60K - $80K,Silver,29,1,3,4,27945.0,0,27945.0,0.902,8345,70,1.059,0.0,0.99812,0.00187593,47.753433262911415
0,51,M,2,Uneducated,Single,$120K +,Blue,35,1,2,2,34516.0,1068,33448.0,0.966,16428,123,0.809,0.031,0.00011703,0.99988,88.6830375561053
0,51,F,2,Unknown,Married,Less than $40K,Blue,37,1,2,3,7098.0,1829,5269.0,0.557,13139,102,0.789,0.258,0.00021042,0.99979,72.23219693018578
0,39,F,2,College,Single,Less than $40K,Silver,20,1,2,3,12338.0,1277,11061.0,0.828,15869,109,0.758,0.104,0.00016817,0.99983,82.13494774403372
0,51,M,2,High School,Single,$60K - $80K,Blue,42,1,3,2,16703.0,1140,15563.0,0.555,15472,122,0.768,0.068,0.00017486,0.99983,85.73730498397214
0,43,M,2,Uneducated,Married,$80K - $120K,Blue,24,2,2,2,16667.0,1463,15204.0,0.803,15301,115,0.797,0.088,0.00011703,0.99988,82.75675715649078
1,54,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,1,3,2,18512.0,1664,16848.0,0.889,8019,57,0.583,0.09,0.99499,0.00501,42.19533051334306
0,47,M,3,Uneducated,Single,$60K - $80K,Blue,35,2,3,1,14131.0,1333,12798.0,0.767,12779,103,0.689,0.094,0.00011574,0.99988,71.61809396888461
0,51,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,3276.0,1474,1802.0,0.759,14212,116,0.681,0.45,0.00011256,0.99989,80.17067843236771
0,38,M,4,Post-Graduate,Single,$80K - $120K,Silver,36,1,3,1,34516.0,1435,33081.0,0.865,15584,114,0.839,0.042,0.00012095,0.99988,83.16257186849525
0,38,F,2,Uneducated,Married,Less than $40K,Blue,28,1,1,2,3629.0,1891,1738.0,0.917,15982,113,0.687,0.521,5.663e-05,0.99994,83.87946643334543
0,44,F,4,Unknown,Single,Less than $40K,Silver,36,2,3,3,13067.0,1943,11124.0,0.85,15172,118,1.034,0.149,0.0003151,0.99968,83.48694340351135
0,32,M,3,High School,Single,$40K - $60K,Blue,36,2,2,1,3845.0,1871,1974.0,0.847,14593,110,0.803,0.487,6.9242e-05,0.99993,79.04302612876157
